,kepid,koi_disposition,koi_period,koi_time0bk,koi_impact,koi_duration,koi_depth,koi_prad,koi_teq,koi_insol,koi_model_snr,koi_steff,koi_slogg,koi_srad,ra,dec,koi_kepmag
7630,3936658,0,71.1577054,178.29611,,4.85,,,,,,,,,285.54712,39.06329,10.923
7634,4663658,0,0.705891195,131.62062,0.511,5.281,15.0,1.0,4884.0,134291.26,32.9,10346.0,4.077,2.449,294.20782,39.789291,11.321
7638,9471539,0,273.528359,246.3207,1.363,22.346,408.5,115.4,557.0,22.75,32.1,7682.0,3.838,2.783,294.41832999999997,46.038712,11.575
7639,5482603,0,3.88258905,134.82111,0.553,2.741,57.8,0.78,1158.0,426.41,13.2,5780.0,4.438,1.0,299.87357000000003,40.607719,11.706
7640,2305819,0,135.57186,245.3504,0.2687,9.94,41.2,0.83,439.0,8.77,5.7,6070.0,4.117,1.277,292.08047,37.674609999999994,11.765999999999998
7641,9518710,0,0.954388314,132.44537,0.737,6.26,57.2,2.27,3406.0,31694.26,56.3,7056.0,3.813,2.785,288.23862,46.118061,11.872
7643,3342952,0,1.039046871,131.54272,0.096,1.689,24.4,0.48,1774.0,2348.45,9.3,5689.0,4.422,0.976,291.65018,38.40937,12.023
7645,5307990,0,0.98762513,131.97212,0.547,1.127,28.6,1.14,3728.0,45704.5,14.8,9456.0,4.172,2.022,299.436,40.477852,12.234000000000002
7646,2142501,0,113.0707574,171.705,,9.03,,,,,,,,,286.61902000000003,37.504044,12.267000000000001
7647,2713018,0,66.713573,170.075,0.4916,4.487,63.9,0.98,555.0,22.47,6.7,6745.0,4.361000000000001,1.182,291.4325,37.93618,12.300999999999998
7648,8413968,0,135.223193,246.3872,0.0177,8.989,56.3,0.92,417.0,7.18,8.9,6181.0,4.279,1.227,284.01102000000003,44.49432,12.452
7650,4376629,0,27.6775212,146.1243,1.238,2.513,293.9,23.04,558.0,22.91,12.3,5797.0,4.563,0.828,294.50916,39.461109,13.677999999999999
7652,8211605,0,20.9794338,147.72605,1.284,3.762,2388.2,24.76,520.0,17.28,32.2,5182.0,4.601,0.666,281.60605,44.184761,15.485999999999999
7653,11098573,0,15.6937855,131.9841,0.2227,5.149,367.7,1.99,755.0,76.79,14.2,5868.0,4.397,1.037,297.97269,48.672981,15.280999999999999
7656,6021655,0,63.571688,186.4598,0.7182,6.01,591.0,2.14,399.0,6.02,5.4,5504.0,4.572,0.819,283.42587000000003,41.325531,15.635
7659,3344427,0,1.303570451,146.145985,0.548,2.28163,332340.0,235.58,2720.0,12920.56,573.2,4884.0,3.279,3.584,292.00237999999996,38.4352,15.832
7662,8435232,0,49.5740154,201.97177,0.472,63.196,8772.9,5.01,280.0,1.46,200.6,4040.0,4.7139999999999995,0.527,293.53409,44.477084999999995,13.534
7666,5217733,0,161.2529031,189.10446000000002,0.227,24.3711,94008.0,59.07,652.0,42.81,576.6,9341.0,4.2219999999999995,1.87,298.93646,40.39175,7.391
7669,5706592,0,8.6040858,138.163,0.4146,3.01,87.6,0.94,947.0,189.96,6.4,6250.0,4.4719999999999995,0.986,292.17028999999997,40.907162,15.173
7670,5716244,0,1.330333096,132.78555500000002,0.692,5.045,61867.0,24.3,1634.0,1691.25,700.5,5984.0,4.521,0.906,294.96027000000004,40.986979999999996,15.423
7672,5731312,0,7.946367137999999,135.0947711,0.636,2.5866700000000002,278090.0,36.01,629.0,36.92,1228.9,4789.0,4.678,0.573,298.25183,40.903529999999996,13.811
7673,5735878,0,16.832079803,133.1746947,0.218,7.79748,48375.0,61.35,1243.0,565.17,5156.6,6300.0,3.6460000000000004,2.755,299.16174,40.927009999999996,13.125
7674,5736461,0,7.346159047,136.8912771,0.945,6.5974,121810.0,44.48,835.0,114.57,2541.2,5616.0,4.574,0.81,299.2717,40.972389,15.63
7675,5737869,0,26.2402438,151.5242,0.36,3.024,174.0,1.16,583.0,27.36,7.9,5649.0,4.45,0.875,299.55539,40.996132,14.68
7676,5771589,0,10.738427243,139.89396200000002,0.036,2.3544,1684.2,6.96,1137.0,394.4,112.8,6180.0,4.007,1.686,284.58551,41.009578999999995,11.809000000000001
7677,8364232,0,65.415183,140.2325,0.377,4.224,417.1,1.31,295.0,1.79,8.9,4348.0,4.62,0.646,291.31281,44.38192,15.559000000000001
7679,6672229,0,23.832382513000002,143.2182023,0.664,7.0606800000000005,279000.0,63.78,623.0,35.58,2389.2,5722.0,4.454,1.0,284.94107,42.113159,15.581
7680,6676725,0,1.428766771,132.1908553,0.354,3.9753,92.2,1.01,1737.0,2157.42,3.6,6197.0,4.449,1.035,286.92691,42.108849,14.700999999999999
7681,6695622,0,14.5567427,135.6994,0.4308,1.421,185.1,1.38,783.0,89.02,8.9,6153.0,4.471,0.993,293.04247999999995,42.112320000000004,14.927
7682,6695889,0,1.106560721,132.37459850000002,0.531,2.64151,253680.0,47.63,1782.0,2382.7,643.6,6205.0,4.534,0.873,293.10742,42.122589000000005,15.415
7683,6697716,0,0.721624431,131.859672,0.855,2.54242,157750.0,40.61,1604.0,1560.97,514.4,5067.0,4.565,0.715,293.59467,42.143082,14.424000000000001
7685,6698670,0,10.81589054,139.7935811,0.219,4.73495,45400.0,32.48,1086.0,328.64,4313.4,6269.0,4.109,1.508,293.83826,42.122211,12.96
7686,7541746,0,4.1747072,134.604,,11.13,,,,1914.16,,,,,295.63531,43.115688,12.472000000000001
7687,7584778,0,0.6223038710000001,132.0916,0.338,1.84,80.9,0.77,2032.0,4050.15,9.9,5672.0,4.447,0.853,282.31512000000004,43.266312,14.519
7688,7588436,0,23.3924063,139.7612,0.3153,3.416,62.3,0.84,701.0,57.23,8.1,6221.0,4.4,1.05,284.17172,43.200809,12.845
7689,7592529,0,75.906736,185.6963,0.0506,11.64,26.9,0.63,507.0,15.65,9.2,6140.0,4.248,1.206,286.14291000000003,43.236351,11.649000000000001
7690,7592922,0,2.15888911,131.97752,0.224,1.791,102.4,0.72,1130.0,384.49,9.9,5269.0,4.627,0.713,286.33069,43.267928999999995,15.377
7691,7597703,0,4.608901433,133.9949845,0.386,8.73393,378550.0,48.72,1007.0,242.9,2624.6,5938.0,4.605,0.755,288.37411000000003,43.294319,15.322000000000001
7692,7602351,0,17.5806026,148.6715,0.879,4.17,138.8,1.87,816.0,104.96,8.4,5839.0,4.199,1.358,290.12088,43.24361,14.989
7693,7605600,0,3.3261939039999997,133.329774,0.001,2.08375,178470.0,14.72,521.0,17.41,502.0,3520.0,4.906000000000001,0.349,291.15067,43.285301000000004,14.888
7694,8312222,0,12.823275455,136.1765764,0.93,5.32062,121990.0,44.29,743.0,72.0,2541.7,5973.0,4.562,0.826,296.1174,44.232841,15.626
7695,8314801,0,37.183276326,158.645758,0.003,14.0996,221200.0,55.0,594.0,29.41,2648.4,5657.0,4.23,1.168,296.8732,44.241341,13.84
7696,8316503,0,5.0653297230000005,134.98191630000002,0.725,4.903919999999999,155610.0,60.35,1315.0,705.6,5497.0,6350.0,4.2330000000000005,1.286,297.29782,44.281658,13.955
7697,8330575,0,0.9570791670000001,131.7737065,1.135,3.85011,48674.0,72.76,2441.0,8421.62,3062.6,6367.0,4.133,1.468,301.0209,44.232239,13.484000000000002
7698,8345358,0,9.380632783,132.55864440000002,1.084,4.295,65833.0,46.72,846.0,120.99,1053.1,5926.0,4.519,0.913,282.11638999999997,44.373489,15.435
7700,8362974,0,2.71772323,133.9451,0.197,3.22,70.3,0.72,1123.0,375.05,9.3,5135.0,4.4639999999999995,0.874,290.85971,44.350922,14.52
7701,8364119,0,7.73591011,137.9876592,0.613,5.01919,315130.0,50.46,806.0,99.92,3786.7,5623.0,4.596,0.763,291.27377,44.371239,12.408
7702,9278021,0,3.359470825,133.952372,1.281,2.14715,2707.8,129.93,2421.0,8125.7,504.1,6587.0,3.531,3.514,290.65009,45.782429,12.982999999999999
7703,9284741,0,20.729255112,134.55033999999998,0.575,7.53677,341970.0,53.87,567.0,24.47,2957.7,5256.0,4.502,0.802,293.42542000000003,45.760849,14.807
7704,9286728,0,3.04459739,132.4989,0.385,7.638,66.1,0.62,1076.0,317.36,18.2,5525.0,4.603,0.753,294.15502999999995,45.707229999999996,14.567
7707,9291748,0,15.926990634000001,144.45262209999999,1.368,11.5142,394230.0,93.94,566.0,24.16,3458.3,5191.0,4.615,0.65,295.94705,45.741562,15.538
7708,9301564,0,23.9830523,136.7741,0.096,8.77,83.2,1.17,718.0,62.83,11.3,5696.0,4.178,1.292,298.80557000000005,45.759997999999996,13.863
7709,9304561,0,1.219049953,132.09455,0.0517,1.477,53.5,2.48,2948.0,17862.9,10.1,5742.0,3.5210000000000004,3.374,299.68271,45.71133,13.92
7710,9328852,0,0.64585177,131.889136,1.138,1.9764400000000002,308500.0,51.1,1234.0,543.24,808.3,4399.0,4.788,0.463,284.99712999999997,45.886688,15.33
7711,10089123,0,134.413808,227.9768,0.1857,13.907,206.1,1.69,391.0,5.51,12.5,6013.0,4.37,1.187,296.89828,47.081059,14.262
7712,10091257,0,1.70192371,131.955498,0.906,3.0271,49833.0,40.15,1704.0,1993.63,351.1,5826.0,4.273,1.262,297.50986,47.054489000000004,12.533
7713,10093664,0,1.20693963,132.63953,0.701,6.881,20.0,0.97,2847.0,15568.09,24.3,7331.0,4.041,2.041,298.20029,47.06292,12.317
7714,10095512,0,3.0086021069999997,132.923023,0.948,4.34296,120270.0,56.15,1343.0,768.47,502.0,6033.0,4.398,1.026,298.71655,47.014519,13.052999999999999
7716,10129482,0,0.846291334,132.1935855,0.779,1.79962,190190.0,30.8,1243.0,562.86,1049.3,4627.0,4.721,0.526,286.84036000000003,47.173309,15.994000000000002
7717,10155080,0,1.930451347,131.770748,1.121,3.8795599999999997,53075.0,58.77,1623.0,1637.68,602.3,6154.0,4.399,1.168,296.69858,47.137741,13.017000000000001
7718,10156064,0,2.4279678430000002,133.598772,0.954,4.7847,126980.0,108.33,2275.0,6328.22,472.8,7652.0,4.104,1.921,296.99341,47.146648,10.367
7720,11198723,0,6.840305932000001,137.57136430000003,1.094,4.32742,124930.0,62.08,945.0,188.58,2025.7,5970.0,4.521,0.908,295.70044,48.834229,15.445
7721,11199725,0,1.032967155,131.92283999999998,0.025,1.17,127.3,21.22,5990.0,304226.71,8.3,5283.0,2.352,18.959,296.07492,48.8591,12.698
7723,11228612,0,2.980479588,134.40206,0.479,3.7252699999999996,375340.0,70.52,1370.0,833.83,1737.7,6065.0,4.377,1.047,282.60721,48.96825,14.647
7724,11232745,0,4.81712182,133.10276000000002,1.233,2.4569900000000002,35756.0,43.45,922.0,170.42,445.3,5419.0,4.581,0.795,285.47064,48.927292,15.972999999999999
7725,11233911,0,2.479948394,133.643169,0.67,5.7219,150680.0,35.62,1169.0,441.85,489.6,5391.0,4.539,0.822,286.12268,48.923439,14.742
7726,11234677,0,1.58742695,131.9849807,0.718,2.66475,76162.0,37.64,1893.0,3023.98,1150.7,6440.0,4.313,1.241,286.61768,48.996811,13.296
7727,11235323,0,19.668404822,132.52385800000002,0.0,21.1764,352810.0,42.91,555.0,22.36,1834.5,5260.0,4.56,0.717,287.04657000000003,48.993229,13.485999999999999
7737,3854496,0,9.4588054,136.8156,0.365,3.66,270.0,1.78,943.0,187.04,8.6,6247.0,4.433,1.066,292.56421,38.931129,15.812000000000001
7740,3858884,0,25.95193721,154.88125300000002,0.51,15.9897,399170.0,123.34,904.0,157.59,915.3,6569.0,4.008,1.729,293.69543,38.982791999999996,9.277000000000001
7741,3936061,0,71.008017,140.865,0.1788,5.395,170.2,1.11,419.0,7.27,6.6,5847.0,4.526,0.849,285.27823,39.088428,14.603
7742,3938073,0,31.024310431,158.86515369999998,1.009,7.63621,96480.0,93.29,783.0,88.89,4403.8,6011.0,3.998,1.741,286.15421000000003,39.065708,12.512
7743,3972391,0,0.634131057,131.78951,0.0891,2.851,27.1,0.58,2488.0,9062.53,11.7,6428.0,4.345,1.109,295.88842999999997,39.027901,12.939
7744,3972432,0,2.90805147,134.3193,0.771,2.812,103.1,0.97,1220.0,523.63,8.3,5889.0,4.543,0.869,295.89651000000003,39.076359000000004,14.557
7745,3973002,0,1.992098705,132.891052,1.069,4.03833,69414.0,45.85,1435.0,1006.31,1186.0,6024.0,4.523,0.9,296.00211,39.000510999999996,14.985
7746,5025217,0,1.78752921,132.4646,0.064,5.315,62.9,5.86,3868.0,52997.01,16.0,6286.0,3.056,7.342,295.43771,40.120998,11.8
7748,5025294,0,5.462689263,134.26516,1.298,3.2605,4184.6,36.25,1024.0,260.14,82.6,5929.0,4.479,0.888,295.45105,40.175652,13.265999999999998
7749,5026187,0,3.58966681,134.56621,1.209,18.534,421.3,95.86,2410.0,7969.78,102.3,6564.0,3.515,3.837,295.63986,40.19825,13.390999999999998
7751,5031882,0,1.00960235,131.6797,0.992,7.847,31.9,1.94,2885.0,16358.66,12.5,6028.0,3.7239999999999998,2.412,296.8522,40.166519,13.572000000000001
7753,5036530,0,2.735152701,133.6322499,0.955,0.1046,283.3,3.27,1679.0,1875.08,4.7,6333.0,4.198,1.523,297.87741,40.120781,13.911
7754,5781192,0,9.459993212999999,138.3433458,0.743,5.3012,237600.0,51.89,766.0,81.31,3164.4,5569.0,4.566,0.829,288.69742,41.059231,12.989
7756,5802470,0,3.79187443,134.134368,0.798,3.5521,230740.0,47.49,1004.0,240.31,1111.9,5622.0,4.619,0.723,295.15628,41.052559,13.764000000000001
7757,5807579,0,17.844323157,133.6947708,0.757,5.0799900000000004,222360.0,90.67,874.0,138.25,4456.6,5993.0,4.114,1.485,296.3493,41.072967999999996,13.745
7758,5809372,0,34.6506368,143.0279,0.973,10.287,502.5,12.35,1191.0,476.15,21.6,6681.0,3.465,4.185,296.73676,41.000659999999996,12.954
7759,5860347,0,2.56271232,131.69665,0.346,2.163,29.4,0.48,1171.0,443.49,8.2,5190.0,4.446000000000001,0.899,285.95218,41.14439,13.273
7760,5871918,0,12.643303542,139.7603975,0.739,5.48853,236720.0,34.94,443.0,9.07,2907.6,3977.0,4.697,0.562,290.34891,41.137828999999996,15.700999999999999
7761,5894825,0,1.36293943,132.7485,1.13,10.32,54.4,31.28,2630.0,11346.02,15.8,6831.0,3.971,2.106,296.82806,41.192028,13.658
7763,6706287,0,1.2676938009999998,132.120397,0.589,3.5799300000000005,333640.0,64.84,1606.0,1572.85,713.8,5446.0,4.388,0.961,295.67706,42.111354999999996,13.62
7764,6715997,0,15.08186,141.7289,0.7171,4.004,81.6,0.98,758.0,78.11,7.1,5794.0,4.377,1.012,297.83545,42.11039,14.45
7765,6763884,0,2.44693823,133.00092,0.611,0.954,26.4,0.56,1379.0,855.53,9.0,5821.0,4.419,1.033,287.23486,42.263309,12.16
7766,6766748,0,7.002865192000001,136.013297,0.358,5.90232,349700.0,75.09,1197.0,486.09,8168.6,6818.0,4.357,1.216,288.36362,42.24807,13.934000000000001
7768,6774408,0,0.85450941,132.2059,0.4204,3.723,13.7,0.35,1928.0,3269.09,9.0,5922.0,4.454,0.921,290.87341000000004,42.277828,12.812000000000001
7769,6778289,0,30.130130000999998,152.231115,0.631,13.4919,280750.0,83.75,753.0,76.07,2583.7,6674.0,4.2860000000000005,1.347,292.10236000000003,42.252239,13.075999999999999
7770,6781047,0,7.0435762,136.2789,,15.76,,,,567.89,,,,,292.93964,42.244156,12.484000000000002
7771,6781535,0,9.12208711,138.83520769999998,1.104,4.6241699999999994,58790.0,52.66,904.0,157.73,1599.1,5857.0,4.396,1.039,293.07452,42.280258,13.665999999999999
7773,7622072,0,6.373454978,136.899832,1.284,3.9377,6084.6,51.6,1169.0,441.1,258.1,5953.0,4.1610000000000005,1.254,295.9227,43.285880999999996,13.583
7774,7630658,0,1.0755770690000002,131.558551,0.886,4.11779,140580.0,69.11,2094.0,4551.51,1589.6,6011.0,4.217,1.267,297.91519,43.256203,13.892999999999999
7775,7631194,0,0.811390968,131.8759,0.345,1.0114,139.9,14.74,5043.0,153237.23,19.2,4994.0,2.682,12.487,298.05032,43.23317,11.817
7776,7662209,0,14.6494599,132.1027,0.175,2.883,221.0,1.0,574.0,25.65,7.4,5017.0,4.585,0.688,282.79242,43.374859,15.376
7778,7668648,0,27.81892382,158.10282,0.606,8.3777,238220.0,50.0,610.0,32.75,156.8,6126.0,4.513,0.915,286.27698,43.339141999999995,15.325
7779,7670485,0,8.467706136,139.412302,1.054,4.05376,77324.0,43.98,844.0,120.02,976.0,5873.0,4.553999999999999,0.843,287.12942999999996,43.344131,14.408
7780,7670617,0,24.70361995,136.13429,0.206,6.9719,217540.0,30.13,464.0,10.99,268.7,5030.0,4.665,0.65,287.18448,43.367088,15.517000000000001
7782,8374499,0,5.2519184889999995,136.74098,0.317,5.5965300000000004,296480.0,51.51,1060.0,299.43,6979.7,6099.0,4.511,0.919,295.00055,44.321018,14.912
7783,8378656,0,3.62944008,134.70116399999998,0.253,5.94104,130080.0,40.08,1351.0,787.91,5131.4,6284.0,4.355,1.093,296.29739,44.333,12.789000000000001
7784,8378922,0,43.263305017,150.3780757,0.555,10.0915,359090.0,62.75,505.0,15.38,2415.6,5623.0,4.4,0.917,296.3717,44.383540999999994,14.977
7785,8379547,0,6.0420298379999995,132.205367,0.689,8.0666,132860.0,23.94,729.0,66.7,312.5,5030.0,4.67,0.587,296.55756,44.31023,13.373
7786,8381592,0,2.892087553,133.201742,1.062,3.16757,71631.0,47.55,1225.0,531.42,563.9,5622.0,4.4430000000000005,0.924,297.1105,44.399871999999995,15.599
7787,8382339,0,5.40597608,131.61052,0.013,2.79,461.0,31.78,2818.0,14885.1,23.5,4840.0,2.56,15.355,297.29306,44.355251,12.504000000000001
7788,8394475,0,3.64049242,134.96786,0.181,1.194,42.1,0.61,1136.0,393.32,9.5,5745.0,4.503,0.936,300.42432,44.343601,12.645999999999999
7789,8398290,0,0.5108044970000001,131.88057,0.81,2.539,42.7,1.58,3622.0,40925.32,15.4,6596.0,3.9130000000000003,2.176,301.70032000000003,44.380005,11.513
7790,9328864,0,0.6458505210000001,131.88911000000002,0.476,1.2082,54.9,0.69,1941.0,3366.81,16.8,5381.0,4.426,0.911,285.00354,45.887951,14.107000000000001
7791,9334490,0,18.84497113,149.94759,0.895,4.9442,4143.4,5.35,552.0,21.89,79.8,5220.0,4.578,0.695,288.27121,45.87661,15.695
7792,9340411,0,5.1581317,131.7314,0.032,7.773,37.9,2.02,1642.0,1720.62,13.0,5155.0,3.511,3.355,291.0527,45.835128999999995,13.030999999999999
7793,9344623,0,14.759477667,139.78281280000002,0.56,9.7746,357470.0,76.06,862.0,130.69,3813.5,6522.0,4.407,1.105,292.7402,45.80151,13.822000000000001
7794,9353182,0,10.476258265,136.5282906,0.318,7.77203,120210.0,54.13,1077.0,318.44,8251.5,6109.0,4.0969999999999995,1.536,295.85443,45.892208000000004,12.421
7795,9357275,0,1.5882981569999999,132.1833032,0.855,4.37027,165030.0,120.0,2773.0,13941.82,1071.6,7742.0,4.024,2.094,297.20245,45.849861,12.186
7796,9357375,0,1.58826263,132.19138999999998,0.021,2.655,78.9,0.47,862.0,130.67,8.5,3931.0,4.717,0.544,297.23355,45.843262,15.455
7797,9392702,0,3.9093143180000003,131.8944811,0.776,5.3612400000000004,97123.0,42.54,1364.0,819.78,1587.6,6425.0,4.341,1.143,286.06958,45.900581,14.618
7798,9394920,0,1.38385822,132.762,,1.0,,,,234049.39,,,,,287.33417000000003,45.924709,14.367
7799,8524110,0,0.79708975,131.8481,0.53,3.301,19.3,0.54,2262.0,6174.2,9.8,6056.0,4.271,1.196,300.55823,44.570060999999995,13.390999999999998
7800,10163067,0,25.9136674,131.8232,0.982,10.498,109.7,3.37,966.0,205.72,16.1,6167.0,3.804,2.346,298.9006,47.107769,12.556
7801,10164018,0,8.5412411,131.6163,0.793,3.654,298.8,1.4,767.0,81.55,10.7,5602.0,4.614,0.732,299.16739,47.185691999999996,15.661
7802,10189523,0,1.013922622,132.41415700000002,1.178,1.6393,34957.0,31.98,1392.0,883.9,79.8,5110.0,4.618,0.647,283.01196,47.238602,15.856
7803,10198109,0,17.918743061,146.39295719999998,0.252,4.3638699999999995,118360.0,56.94,942.0,186.0,4696.8,5870.0,3.903,1.63,287.49352999999996,47.224659,13.776
7804,10208759,0,2.287515702,132.35677040000002,0.346,10.0879,358580.0,86.76,1801.0,2484.21,3017.9,6773.0,4.306,1.391,292.25565,47.286301,13.99
7806,10215422,0,24.847087206999998,154.1275658,0.52,7.2827399999999995,317670.0,52.38,569.0,24.75,6707.7,5644.0,4.55,0.854,294.75986,47.201931,14.607999999999999
7807,10257903,0,0.85574731,131.82408759999998,,2.01,,,,,,,,,284.0842,47.373589,15.482000000000001
7808,10258558,0,20.867855659,136.4038679,1.045,5.7312199999999995,82601.0,53.53,716.0,62.09,2768.6,6095.0,4.378,1.016,284.45453,47.311951,14.492
7809,11240948,0,3.401949837,134.6247,0.958,16.5797,2477.0,14.32,2076.0,4391.35,304.0,7094.0,3.905,2.17,290.10677999999996,48.903389000000004,12.470999999999998
7810,11241560,0,6.96197304,135.55021000000002,0.103,2.806,151.3,0.97,778.0,86.68,8.8,5008.0,4.506,0.814,290.43677,48.983452,15.352
7811,11244571,0,7.8935324,133.8053,0.303,3.444,47.6,0.78,1052.0,289.79,8.3,6306.0,4.346,1.109,292.08185,48.96711,13.954
7812,11250867,0,2.252822538,131.6331462,0.621,3.4106199999999998,269850.0,57.6,1462.0,1078.82,1575.9,6116.0,4.431,0.951,294.97415,48.94458,13.387
7813,11251058,0,2.25284817,131.6206,1.043,3.069,60.0,8.61,1940.0,3351.24,8.8,6850.0,4.196000000000001,1.53,295.05701,48.976349,13.177999999999999
7814,11282568,0,1.320499473,132.61488,0.15,1.184,204.0,18.94,4477.0,95168.65,12.0,5172.0,2.693,13.454,282.93994,49.050289,11.466
7815,11285625,0,5.39525573,131.542553,1.0,7.8377,104240.0,152.74,1992.0,3721.55,175.7,7216.0,3.7680000000000002,2.804,285.21619,49.08947,10.142999999999999
7816,11286311,0,13.1538409,143.31,0.39,11.56,104.6,1.03,750.0,74.8,10.6,5443.0,4.36,1.008,285.63681,49.009109,15.007
7823,1026032,0,8.460438928,133.7744903,1.061,4.73492,76413.0,36.62,804.0,98.6,1797.4,5951.0,4.638,0.702,291.04407000000003,36.729271000000004,14.812999999999999
7824,1293379,0,27.556452,132.1916,0.1438,8.23,289.2,1.4,531.0,18.86,6.7,5509.0,4.565,0.836,291.11397999999997,36.994061,15.979000000000001
7825,3973504,0,4.318726936,131.605675,0.867,2.67349,59429.0,29.74,1091.0,334.31,394.4,5896.0,4.518,0.916,296.09506,39.055439,15.69
7826,4042088,0,3.22598684,134.72458369999998,,1.67,,,,,,,,,286.8895,39.107368,13.43
7827,4055092,0,76.45315813,133.986308,1.26,5.1822,9662.2,22.89,291.0,1.7,151.8,4831.0,4.713,0.54,290.98013,39.186489,15.312000000000001
7828,4067549,0,7.698431197000001,137.868033,1.149,5.43677,42549.0,42.72,878.0,140.16,942.6,5774.0,4.508,0.876,294.19971,39.172379,15.450999999999999
7829,4069063,0,0.504296702,131.90528500000002,1.2942,1.4145,5995.4,50.41,2694.0,12445.73,231.8,6140.0,4.243,1.187,294.55844,39.13765,13.318
7830,4069213,0,5.194256813,134.5723735,0.378,7.25775,38851.0,41.77,1546.0,1349.96,2390.4,6100.0,3.895,2.086,294.5957,39.193748,12.739
7833,4076952,0,9.761172507000001,133.70342649999998,0.343,11.4007,205870.0,95.58,1325.0,729.48,3150.9,6468.0,3.8930000000000002,2.048,296.24484,39.185139,13.773
7836,5038469,0,1.36840167,131.5320332,,4.58,,,,,,,,,298.22311,40.172298,12.103
7838,5042785,0,1.67473779,132.7799,,5.67,,,,16598.34,,,,,299.09546,40.198170000000005,11.48
7839,5078879,0,1.039370613,131.62419,0.976,1.0713,743.6,12.6,3320.0,28690.6,182.9,6429.0,3.615,3.137,284.11514,40.243561,13.027999999999999
7841,5080652,0,2.072177815,133.095727,0.641,4.54864,293720.0,46.55,1204.0,495.23,590.7,5519.0,4.621,0.718,285.02042,40.2985,15.08
7844,5952309,0,0.9056782520000001,132.19647,0.357,1.249,70.4,0.78,1901.0,3074.42,11.1,6075.0,4.501,0.909,289.263,41.26638,14.92
7845,5952457,0,0.905672916,132.20453,0.033,1.0,110.4,0.76,1468.0,1096.04,12.1,4949.0,4.552,0.741,289.29977,41.278751,15.283
7847,5962716,0,1.804591904,132.3963298,0.879,3.8500900000000002,137300.0,80.87,1923.0,3221.97,1666.6,6271.0,4.178,1.515,292.60831,41.225201,13.877
7848,5966732,0,1.4009036990000001,131.84562,0.196,0.883,136.5,1.16,1764.0,2284.73,9.8,6375.0,4.474,0.975,293.7937,41.204491,15.514000000000001
7849,5977541,0,1.14073528,132.5852,0.768,2.394,13.5,0.68,3190.0,24512.67,7.8,8847.0,4.2,1.685,296.47546,41.241116,12.5
7850,5977804,0,3.31976683,131.7956,0.713,4.523,48.0,0.7,1276.0,626.66,8.5,6100.0,4.438,0.94,296.53571,41.23901,14.644
7851,6792124,0,0.52880817,131.67844,0.432,2.2865,57.7,1.84,3558.0,37880.12,38.8,6224.0,3.815,2.368,295.78482,42.285678999999995,13.274000000000001
7852,6804648,0,0.7006064790000001,131.59767,0.37,0.993,23.5,1.22,3312.0,28551.69,9.0,6280.0,3.795,2.449,298.48257,42.240379,12.609000000000002
7853,6806632,0,9.469191607,140.9753434,0.627,9.559989999999999,63502.0,49.17,1679.0,1875.84,4419.3,9454.0,4.244,1.832,298.89075,42.209862,13.292
7854,6841577,0,15.53753378,140.2734399,0.425,5.8262,209010.0,40.9,694.0,54.73,2807.8,5704.0,4.476,0.868,283.77585,42.359322,14.875
7855,6842345,0,17.3816224,142.4067834,0.666,2.7345599999999997,59099.0,26.55,756.0,77.09,1149.7,6116.0,4.407,1.02,284.13208,42.350441,15.567
7856,6852488,0,2.1720429130000003,131.76464099999998,0.881,8.0331,154380.0,100.79,2169.0,5231.88,583.6,7128.0,4.105,1.775,288.47314,42.38007,13.908
7857,6853172,0,28.655498,157.1618,0.079,8.58,173.6,1.45,658.0,44.37,10.1,6268.0,4.428999999999999,1.1,288.73028999999997,42.334011,15.425999999999998
7858,6859546,0,13.4450174,137.24788,0.531,2.118,196.2,1.08,606.0,31.92,8.3,5003.0,4.553,0.759,290.72195,42.391571,15.255999999999998
7859,8460634,0,6.35216475,134.1982,0.196,3.251,185.7,18.1,2698.0,12523.45,10.9,4820.0,2.471,13.654,300.78308,44.489269,11.673
7860,7671594,0,0.7051743840000001,131.694866,13.5485,1.11196,375230.0,366.76,751.0,75.23,222.8,3354.0,5.031000000000001,0.25,287.63586000000004,43.37077,15.815
7861,7677005,0,38.058140058,142.4101791,0.63,8.82403,308870.0,94.1,736.0,69.39,3602.0,6894.0,4.25,1.419,289.91573999999997,43.390789,12.177999999999999
7863,7691527,0,4.800232532,135.78290719999998,0.669,3.57105,277000.0,48.67,941.0,184.84,893.6,5591.0,4.59,0.756,294.7326,43.349522,15.431
7864,7695445,0,1.74336627,132.8574,1.855,10.405,451.0,140.49,2029.0,4006.15,20.8,6640.0,4.208,1.478,295.90744,43.385979,13.142000000000001
7865,7700500,0,4.60687717,133.8738,0.341,2.295,258.7,1.14,865.0,132.78,7.5,5110.0,4.582,0.711,297.24039,43.397678000000006,15.93
7868,7733540,0,0.77258608,131.7134714,,2.7,,,,,,,,,283.01382,43.483109000000006,15.214
7869,8411947,0,0.898837525,132.13405,0.496,3.5342,399780.0,57.14,1615.0,1609.86,445.6,5284.0,4.518,0.807,282.88736,44.43911,15.3
7870,8414159,0,11.931131598,142.8536843,1.037,5.5698300000000005,300510.0,93.46,831.0,112.47,5606.7,6089.0,4.449,0.959,284.12369,44.44035,14.378
